App Name,App Store,App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRXZKNF9qR1IxTW5iU19PZmVVc0hIZlpYMHJNZVJEZ2VINzZvdV9qaUwxZzRxeERhMEN2eGNLcnF5bEFzZmlVVjVGOVpkUkMzZ2FtRjJ1clE,English,,1,2018-01-14,Gamemaster 0912,"",Make it sexy sexy,,,happy,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1diTUR3SUtVSnFmUHhYN2ZrNTNPZVgyeGlxRFh4T2dpVi04TVVTQXFJby12OWhkYnZkUlNnTDNpV19idHpLeURXUzFUT0hKY2UwVzBSakE,English,,5,2018-01-14,Patience Francis owusu,"",Very good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1o0ZklRZFdlMHJkamJ3TVhIWmNDaUF2bEd3S25nemdEeUdpdGJxZFhWVkM3dkttYUU3QXpFakxWd1hhYkFaazhKUmVNdlY0V1BMU0NBZWc,English,,5,2018-01-14,Nazrul Islam,"","Awesome app, thanks GOOGLE",,,delighted,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSEI2LXo5YTlKSTMxOVlISzU3SFRveEhoSzNlOE9PTjRSbmlZTDhYYmw2LW1FNEtRSXlXS0NlcGtvVHM5cTNzNGJteU5ya1hVbUE5VEhzbHc,English,,1,2018-01-14,Jonathan Mrotz,"",Always in a foreign language when travelling?!?!?!,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR2VFUXllZm9zRC1aMG5qSDhUN3ZfbFRva3lRWHo3MldYTFFhQ0tOOHV1TVUyOFE5Y1JHckJid0VYSy00R01EX25BMzNaWGdMWW04cndmZmc,English,,5,2018-01-14,"","",It's Amazing,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSGxtQmV3NTNWdWdtV0RyYmxqbmdyb0VkRTNLOWRGcEpfT1VoZm9BdjllenotV1hNdkhjQWtfZGxReHdsQmZuWHlpajhMUG9pVDVTR2p6QUE,English,,5,2018-01-14,Deborah Lewzader,"",LOVE this app,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRXBYeURrRWhkTlpIY0lrM3k0RlN5eFh5a0JkMVJhZHgyd2ZfN0pRME5yV2lVQ1lsSnJxdGVGczFFemRadXV3N0Q0U1NodmphMWc5VGFJdkE,English,,5,2018-01-14,G Jozma,"",I always enjoy with Google app store services the best have ever seen,,,happy,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRjlldkFjRHdxOWhuaVB1WUZuaDRscFlOUm90a2ZkS3NzalJfZVFTTVkxSWVhWjZFaFN5ZG5yQ21LVlJBTVVPZGxvbHZ6T0FfeUwwODNhblE,English,,5,2018-01-14,mohsen b,"",Good and nice,,,delighted,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRjVXWXh2ZVdnUWFUbkRqYV9HVG5DTGZ3emNKUlFyanMtdV9sUy1NaVBRUGtyRmRuVlozVTkweThoX2VYQ2syNVJyN0ZIMjEyM2g5VGs1Zmc,English,,1,2018-01-14,Sukh Jadh,"",You have to be upgrade your application because you don't no driver is stay with one root that's a big reason your application was not accurate  And many more not accuracy  And busy root show,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRTJDSDdTaTNNNThhTVdMbFc1TFlUWllHbEhrTVpPc09SVHoyYjJJNkZuNUYxYUk5Sm5aa2QzUTBuZ1MwSi1hRXJRdWpwTHJHWGYyY01xcWc,English,,4,2018-01-14,PRASHANT TEMKAR,"","Arrow must be directed from starting position, it should not round dot.. Coz it must be clear from starting position that in which direction we have to go",,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRjBuWnJsM1JvdFMtTDl2SXpmaUxVamdwM0ItZjY5MFJrLWRHc3NhTlNxcXNMYWo1cVc4SkNuRVUtUFE5Rk5oQVUwdXZvU19IQmJPcmUwckE,English,,5,2018-01-14,dhiraj kumar,"",Awesome this Application,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRmUydmdkSU5OMXp2alJ0emNBblNHMWw0b2E3dmpVVFR1aVdMeG94bThIMGFsREhnWk9HQU1DU0p5Ml9LTk5tbG4zdFNlWER2RTd5MDYzeXc,English,,5,2018-01-14,Venky Venkat,Ver,Good,See,Good,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR2lGcFpIRHV6VHFUMEwyMmQtZmI0Mmp6d0lROVZmZXM2bUxTWXZDdE9tcm1FOUNXbXExQXV3bEtfQjRfQ2d5Z3VSRUJ1UXh1Mll6Snh6dXc,English,,3,2018-01-14,"","",Like,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRWlVNWJQcDhOeGZiOXczaGZ6OTFTVldpeUhSSUh3Y3dTTmlINDBTYlN0R0VVREJ5Q09icGYyYXhOS2pUV3JMWi11SC1pQjFxMnBMd09BdkE,English,,5,2018-01-14,Abhilash Lende,"",Good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRXNBV2ZVQjRTc1pjQ0MzQ2dIVnYwQXNkZnU4VUpXMzdGOEkweEN4UFhpSm11UUkwRl9vNGpVcU5HaGJ5aVZOQmJzNnRpdHgtejY4WEJmZlE,English,,2,2018-01-14,Kevin Jaks,"",Of late I've been having problems with Google Maps. I even had to uninstall it and disable because it wasn't working. I've just downloaded it now to see if it's working properly. It used to be the best navigation app.,,,sad,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRnpQNS1uR3ZkeUJLT3pwTXZDYXc2aXRPOFM5X0ltSXVvUWRyalRmZFpWT3M0Z3BTOFpoeDQ5WjhJTTQ4VFpCbGVvWVB2enUtTlc0VmpQQUE,English,,5,2018-01-14,Owen Enobakhare,"","Sometimes it looses network, were it start to malfunction, is that normal",,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1BDXzdfcGlUVHdrYnVfVFpnbDZRWEMwcnNtaHlPTDNCbHFVVzMtaWlNVFRZUTllYlRsRXVnbzFvY0V1bFc1YzRRMlVGN2RBRGlFOXFXTGc,English,,5,2018-01-14,Mohsin ali bhutto,"",Its very 👍 nice,,,delighted,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR0EyNGhCSktqWkhvYnE0Umk1b2pxZE9BU2tZLXlDaF9GTE5FbnBUdWpTSnZPNXpUaEg3RVB5NEUtRVRJUjRvY0ZlUF84MkktTFo4VlVnY1E,English,,5,2018-01-14,"","",Loved from 24×7,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRmJjcENOZ0VUVG1LMU9HQXh5Nk1hc3RDWUJZdkl0Z1B2VWdPLVBVMWZCbDZZME5BaWRhNWJwTWhsdzM2eWRSSnNnWWZRQkhCNENmSGU3NWc,English,,5,2018-01-14,Arif khan,"",It's the best app. User friendly.,,,happy,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR3JmVUdXT3IzMHNreUFyZ0V2SmtROHVTUEhqUjduOXhxdFozOG1PME05eEVabEFreTlTWHFxZDc3eG9obmN4ZkxkbGVxSnFmUE5YWE5nMVE,English,,5,2018-01-14,monu singh,"",Good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1hsR2FMUTN5WFoxZE5ZQU1YdHl4elRuN3c0UXNFd3YtbkU1U0Z6UkVFVklpV2FHRU13NHhNVU8tbDVrYkpXMnZlaThVT2daa19PRlg5U0E,English,,5,2018-01-14,SAMAR SINGH,"",Loved it,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSEozN1RNNFN2RTduTUl5aE9ELUpQWUNRVUd4MnZscnhWQm94VzhESEt5WG1ZSGNreEdYNElQZkRqd1BBQzBMdUdkbTZTMTBIb3ZOSmdqYlE,Indonesian,,4,2018-01-14,chaidir suryadi,"",Cukup membantu,"",Quite helpful,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRmNCMkF0SXZpY05iUHdJUm9vZEpSNXB0RWYyS3JhVlc1TFpmQjREb2x4cEVlUmczbWNoYWNWN0ZaZU4xVjRtUXExNzJmLUkyZUluODJhY3c,Indonesian,,5,2018-01-14,Yudhi Had,"","Kalau mau hapus map history nya, apa harus 1 per satu?","","If you want to delete the map history, what should 1 by one?",,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRzFfdzVVcnIxZ3JCdFJEYWtRYVpDZ3VLQ3hGblRFam8wNTNuZEFva1pvd0Q5MnRRYV9rMkdyZnFWa3d6WWZEejZ0UWdHeTFsMU13cEUwWkE,Indonesian,,5,2018-01-14,Adeng Suhendar,"",Ok,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSEIwYVhYMTc3M1p0WW9GYjNpcENpOV9hYktrNnF4RVlUZklINlk0dG01Vm45UFNyZm5zcWVhNl9FYkRvY3UzRk9uRTZYUVc5c0lSQTZtVlE,Indonesian,,1,2018-01-14,Akbar Haikal,"",Masak gk bisa di buka,"",Cook gk can be opened,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1J1RkJhQUZEdzB4RDVYZnJyMzdHSlI2SWRBa1BzNkdDbzZ6aXVBcHBKNXVnU2xHQjlLR1Q3YkRERkVaTkdMU0RDTkhjWFh4SC0ybWdJcnc,Indonesian,,5,2018-01-14,Anelda Ultavia,"",Good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRUF1TF9kUlNaYVVlaXhCLXRya05TNjlkUklRT2xtOUJraXFnUlA0Y01SYXhzaUd4QXA1Z2pVUlF0eDNFQVgyTVZSazlFUkl6LUsxUG5KU3c,Indonesian,,5,2018-01-14,ECO DOC,"",Lebih di tingkat kan lg Pemilihan rute harus lebih yg terbaik lg Akses jalan tikus jg kalo bisa terdeteksi,"",More on the level lg Route selection should be more best lg Access road rats jg kalo can be detected,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSDVuQTNWV3NEMy01cm10YTJpeEwyeDNBUU9ZanVLV3BDVncwWUNMLWU2Smt1T0tHQmxxNWN5WUtvSnpNX04yWHZHeU1ReTZPVHY4TUllTEE,Indonesian,,5,2018-01-14,Azwar Bakar,"",Sangat membantu juga lumayan,"",Very helpful too tolerable,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRnZEa3hab0pGT3Y2S180T2FDUHdpVUN4TTFlMEhuWlhzZmR1VlYtdVAwUnQ5aEdJQUhkbXBjRjhzWjZkaHdmYlBaUDVqUjRfVjVELWNVdEE,Spanish,,5,2018-01-14,Serafin Chavez,"",okokok,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRUNvakdBN2Z6ZURwODRVTDVFQmtPMlRuNGlsZnZIZHhsZkdzWW1kZ2J3bGN1UlBFMXYyTTlraXluaUV2V1ladXIzTGZBUXZJa0xkUDkwZ1E,Portuguese,,5,2018-01-14,"","",Ótimo,"",Great,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR0c4bHFqX2NCWWxfLWc4c0NrX0dmZTZVQmZRZ3lIU0JsNVhvY0ZPQUV4MVhfSHl6TFE1OXRUdTc3RDZUVHBqR25wNjFiYzJGa3dTcTBRMnc,Arabic,,5,2018-01-14,"","",راااااااائع,"",Raaaaaaaa,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRW1aUGVNc0VVcTgxT3lUckRpYnhTLU1Jd3lxYUdScFlmU1dxQURaUHlTWjU3YTY1VFE1YzdZZHVaTi1nSW55R28wVU1hYURpY3poVWEybFE,Russian,,5,2018-01-14,Nikita Gromov,"",A helpful app!,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR0NUdDdTWDM1M2hGVVcyaG11R2VrUVNhbW5ka3gxSkZIVEE0RmtXVDZpd2JrWHFNZ2FJUjZsc01oT3Q3Y09HTFJtVjdibVlHSHNFblRTY3c,Russian,,1,2018-01-14,Hypnoid,"",Довольно плохие карты,"",Pretty bad cards,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRTR2RW9TTi1JSWs4U2xjT08wNURFZUdudVRHdE5HQzBVNFIwNkc0b0lLQklZZV9WM1JVOU9Oa0VBTUtPT2xKOGNUaHphVkx5ZTh0VVFnbEE,Russian,,1,2018-01-14,"","",Ни разу не смогла обновить приложение,"",I have never been able to update the application,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRjJzdzMzbzY2RlE0Nm9oQzF4bExSMjNDNlRxNlZvLVJ2RE1RbUU3T0VkVmJhUWdEdmhzeDkySVBidmtYQjRxVEllVENBNEpjYnhrcTdaNUE,Thai,,5,2018-01-14,"","",อย่าเล่นมากๆ,"",Do not play very much,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRk1HaFhzb0NEVVNqM1RaUThvMDhrdWV6ZE5YVG1XM2pqcDJDWlBJV3VHaDVGRnduenBfdFVOZFBTbGJWZTZmVlRBYVpMVFNKbUVudTZhdXc,Thai,,2,2018-01-14,นายเสกสันต์ สมณา,"",อัพเดท แล้วมีปัญหาแก้ไข้อย่างไรดีคับ ลบลงใหม่ก้อแล้ว,"",Have a good day. Delete the new one.,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSGViM2pfelF4YXozekdaS0llZzBCc2phY3k5VzFtRFpYZUs1eUgwMS0yVmhHTnhsWUtBVlpNUUs1aHFvUTZHcUlLdGxic3RWeDg0OEZkdXc,Thai,,4,2018-01-14,"","",ดีมาก,"",excellent,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR3JsLW53MjRLQ2JYODlScWVVX2E5bmlUQmlCbWVDNFBablhEMUszYzI3Q20tYTRFTXgwc0FIQnFnWTBmYjMtVmlXR3puWGxURklZS1RWOXc,French,,3,2018-01-14,Souiki Nori,"",C'est bien,"",It&#39;s good,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRzVzd3NQd1ZlSnFhVmJRWVhTSS1obHdsdGJXeDRva2xYZHlpMzZuNk5KaFNCNWxQUnhpb3NodzhfWWxscDFxX2FWdjZVNXVNT3Y0ZG15THc,Turkish,,2,2018-01-14,kink bey,"",Gitcemiz yerlerin doğru konum göstersin  bazen yanlış yerlere götüre biliyor,"","When we go to the correct location, sometimes you go to the wrong place",,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRnd3bGFtckdPLWsyR1hIM3l0RlV6NF8zaWI1Vk42VkFkT0g3bjg3Y1prTTR1M3gxV01xM1o2OE5lRkhXUlFzbTFydnJYb3RkRUpDbzIxWFE,Turkish,,2,2018-01-14,Ömer KIRBAŞ,"",Haritayı yayalar için iyileştiren lütfen.,"",Please improve the map for the bow.,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRmtQZGRiRzJBbU44Wk1VZHhRZVAzZWt1SWlPVHRnVHFLQzVRb2Q4cW9SbXI2SWt0RlFLYWxiYjNpNXdlZW1GbXFrSThFWGtJNmhRQlVxVXc,Vietnamese,,5,2018-01-14,SiNo NCH,"",Ok.,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSEYzeGZIQnQ0SXRiUGd1R29KbDJNNjhqcm1mQUhOWFlTMUZYa01teXFRS0pFeFVQVW1hTEI2YmdieUpuTWktRTFMTUNXcHhMcmYwNS15SXc,Chinese (Traditional),,1,2018-01-14,莊宗憲,"",更新後整個亂七八糟，跟本無法導航，幹！！,"","The whole mess after the update, with the impossible to navigate, dry! !",,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSElPR0ZYWUJpMEJXbTk1RFA4Z1dOUWY1UktSVzhuMHdkSE8yVGtXVHJZdzNmVlRDRXVUXzA3SGoxV0dvYm93V2JQOXVLYmlEU0xuOFNZUkE,Chinese (Simplified),,5,2018-01-14,gavin wang,"",das ist sehr gud,"",that is very gud,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRV9nU2RwemhvM0k5R0lYcUMweFpvV3N3WGZvaF9jSVhBc2F6MEw1OE1ma181bHZPV2xES3l6b3hCVzZ5UXJYSzJvQnJLMUJZUUtpSlVlTXc,English,,1,2018-01-14,Vishnu Jindal,"",As i updated maps.Everytime  i open maps it  reboot my android mobile,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRnZ1QkdkSzJkWm5COEdSUVJsZXd4X2ZpV1VHRkV6bFhacDl4cDZFMnNmcTRBMVN1MjVocFVxdlVxbURyaTVQSllRUWJERVhvQWdveHRIT1E,English,,5,2018-01-14,shivam yadav,"",Good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1J1ZEdWMDBjSWlrVWdvRThLNEwyeXFCa0k1TmRkZkZqN1VQN0FKVmlXRGUtM0dTZjg3T0lhenhhZXU2OGFIOFB2bzQ1dUhMcWtpRlhET1E,English,,5,2018-01-14,Mounika Gondi,"",Nice,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRUdzaHJVbklySHpBSlRTSVNteDh4TVNqSG9ZUjByOG9Kd3h4cFpPM29SWTY4U3dQYk5uUmZVSWpKajNwWXN5WmhORUJ6UnMyTXdHY2lmYVE,English,,5,2018-01-14,Ashish Saraswat,"",Nice,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSDlvYUVSTmJvYUdQMTVMNWo5eG5WWk9WbDh6Mm4tel96QXN0UUNZMHpYdVBET0xmZW1Od0x1MlgxbGJVMHhrSnY2cXpyYThXcXU5emp6ZHc,English,,5,2018-01-14,"","",Real time navigation,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRXpEWF9VNWtuYnNZY0RISnFXS2hiclpXX3BYaXhwbTl1MkRqTHpTSWZRXzJGMndJRGoxTjZfeFZzTGpDUEt6WFlVN21zSGg3NDNFYjFyUUE,English,,1,2018-01-14,"","",Older version was good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSFdHX01hNGdGdTdKQmxFbXVvSDNmX2ZGVUNzeVVuckloZmFJeFhtRkNNOU52SGxXSnVQM0p2bEZVQlNmVkYtUmhJT0d0VkpELWZqellIMEE,English,,2,2018-01-14,Rishabh Jain,"",Navigation doesn't update my location while driving.,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1o3a0RJTGtyTEt5TDF1ZFZGM1puOVdEN09xZDd4Q3J2TEV4c3FndzZzNDVjV0Jjcm1YaGdOckE3aFZuYXBDMHVlTTE5WGRlZFVqRFNJalE,English,,5,2018-01-14,jason wilson,"","Very helpful and at times, amazingly accurate and time saving.",,,happy,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSE1TOGNKT05nSklZLXlTNDdUN0FsVjRZNGZQbkdBNEZ2UzdCSTM5N2p2WU5XTFBWM2c5d3BycGs0VjVlWUxTUkdHRktFdHZKZTNUTnZmcVE,English,,5,2018-01-14,"","",Useful,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRm9acjFXVWFhUW5yR09XZzFHai1zRlRiZ0VxWmFzd1VMb3pxaURYa0ZEZW40d1F1bUFTb01uenBjWXpVTkpSbHpINlIwVEdYR2F4UlJZd2c,English,,5,2018-01-14,Sadashiva Swamy,"",Easy to use I like and love this app,,,delighted,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1o0Tjh2ajJhT3dOYi1BNHFuWE93NWhyTWFNY0tjS0lEd3FXRTZ0cWMzQzcybl91eUlPNVp0a1lvWlFDWFViR2doYzl5eU5oOHRkODRhTWc,English,,5,2018-01-14,MOHAMMAD AZHARUL HAQUE,"",Good app,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSGlGWmlManpydE81LTg1ZmZQcE5HaFUtTFpxbW9Sd0hiLWR0bWZDZi1Oc0VFY09qOVpJTEwzOGRmWlBQc19mZFN4cjdzanZqMkQtY1AyWEE,English,,5,2018-01-14,"","",Batter,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRmJkLUFWU1I4WVY4aEt1VnNOSEZIYmdYNDRZV2lGajVBSms4aHpDejdxTkpGeHRUb2RfOFJwNXMtT3l4YWRqdERLdHBHbHFIMHpOeTNHOGc,English,,4,2018-01-14,"","",It's good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPSFBESWl3WXFpS1JucTJrUGd2TzZxMU1fbVYzdWs5MWMtNlpvSzE1MkljdGhZM19XVUp0cFp4dnlhcEowMURPbkM3b1FpZk1aOTlVZGY1RUE,English,,5,2018-01-14,"","",Kam luga,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRzB1cW5PdmdUS253Mkp5VHBTYUJQNXRKeFIxYVFmTUZTQlhEa3QtLXhZR1BSbmw1bzgyZWp4WEllb0xDSlQ5UHNoSWxiTkg4a2pvVlRjeGc,English,,5,2018-01-14,BAPI DHARA,"",Great app,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRTVmQ2I5bks2aVozYk9mYURIckJSZmctNkpReXB1VHktMUhoU1ZMR2N4VVl4MHVhRF9tdy1TOTdPU3VPaEVQTk1NbnZuN2FncTFrOGFScXc,English,,4,2018-01-14,ANIL MEENA,Its just for correct loaction.......,Have a nice app,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRkJrNERieGxYdTZHMWVtcU9fVkUwOGZQWU1faTEyUDJEZ0FVTWEydUZiME5ERDNpM1FLNkxtbU9lZTdKbEZ6Q3pERThKZzdXcVRSLUNSMnc,English,,5,2018-01-14,Ali Hashir,"",very good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRThZaEkzdU9Mb3RyOXFDYWVFQkhHdnFmb24tWFFiSmNxNVBzWTNmYm9nT2tCX2d2ZHQ3VHlnY25xa0x0RkhTNkZ0Njd6bjBMQ1pQbXhLM2c,English,,5,2018-01-14,vin mac,"","It's great and pretty accurate, but still it takes a lot of space, Nevertheless it's a brilliant app and is very useful too",,,delighted,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPR1REU29sb1kxOXJRZGFQYWNQekhpbzB0SUYtY0J1RkQzZ0EtNEo5V3B5N0ZzRXYtUktHRldaS0RCY0Y0NjY1eUozNTdrQ0FrVy05MWdtbXc,Indonesian,,5,2018-01-14,"","",Tutiyanti,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRVI1ZzkxZHZfd3pZeThCYTJ3d1o5SThNTDhaVXh1NHAwVlhjX1MxclJCTmtBX3FKQlpwRUpUamFQWWp1OXluR0R5a0FzQ3RONzdrVzlEQmc,Indonesian,,5,2018-01-14,Syaira Anataya,"",Good,,,,
Maps - Navigation & Transit,Google Play,Maps - Navigation & Transit,Google Play,com.google.android.apps.maps,Z3A6QU9xcFRPRmFLb2thYXVSWmxPa3RNRDNQMmIxcDVYQU9wZzR4blVYMmtsd1JwTXVzaHl6dUtXSDlfM2I3OXJBMHVmMlVwYTVXaU9iWHlQYzl2akEyS3c,Indonesian,,3,2018-01-14,Nursyam Sutan,"",Aplikasi dan Permainan yang ada di Google Play Store semunya sudah bagus tapi saat diunduh kedalam Ponsel Aplikasi dan Permainan bisa tiba-tiba berubah jadi tidak bagus karena Aplikasi dan Permainan memaksa Ponsel untuk berjalan sesuai pengaturan yang sudah ada dan dibuat Aplikasi maupun Permainanan sebelum diunduh. Akibatnya antara Aplikasi maupun Permainan dengan Ponsel tidak lagi saling mendukung.,"",Apps and Games on the Google Play Store are all good but when downloaded into App and Game Mobile phones can suddenly change to no good because Apps and Games force the phone to run according to existing settings and created Apps and Games before downloading. The result between Apps and Games with Phone is no longer mutually supportive.,,
